1.01945	0
1.02192	262.737
1.03416	146.91
1.03652	193.488
1.03905	228.154
1.04429	230.088
1.04673	253.315
1.0491	273.598
1.05647	254.046
1.06156	253.03
1.06876	241.907
1.07114	254.364
1.07593	254.867
1.08091	254.534
1.0956	222.772
1.10308	217.902
1.10793	220.009
1.11303	221.323
1.11547	228.525
1.11788	235.448
1.12827	224.662
1.13059	231.07
1.13817	226.909
1.14329	227.593
1.14805	228.851
1.1508	233.481
1.15601	233.708
1.1612	233.951
1.16863	230.714
1.19781	200.354
1.20013	204.635
1.20244	208.82
1.20488	212.754
1.20718	216.746
1.20953	220.586
1.21183	224.391
1.21426	227.957
1.21923	228.526
1.22153	232.061
1.22621	232.836
1.23114	233.304
1.23374	236.265
1.24608	228.981
1.24879	231.69
1.25122	234.617
1.254	237.132
1.25876	237.626
1.26596	235.765
1.26825	238.585
1.27321	238.838
1.2804	237.055
1.28286	239.557
1.2852	242.122
1.28749	244.688
1.28998	247.029
1.29486	247.182
1.29737	249.422
1.29989	251.613
1.30234	253.828
1.30932	252.035
1.31182	254.132
1.31415	256.34
1.31924	256.153
1.32157	258.292
1.32388	260.415
1.33354	256.409
1.35087	246.832
1.35337	248.709
1.35598	250.477
1.35851	252.276
1.36577	250.602
1.36838	252.293
1.37311	252.447
1.37553	254.225
1.40781	236.412
1.41045	237.998
1.4128	239.739
1.41529	241.374
1.41781	242.971
1.42023	244.609
1.42509	244.754
1.43476	242.075
1.43716	243.663
1.44656	241.235
1.44889	242.824
1.45367	243.024
1.46128	241.67
1.46378	243.111
1.46607	244.651
1.46891	245.876
1.4713	247.33
1.47371	248.758
1.47666	249.877
1.48161	249.901
1.48425	251.16
1.49188	249.752
1.49427	251.117
1.49903	251.226
1.5062	250.095
1.51343	248.966
1.51849	248.943
1.52107	250.145
1.52364	251.34
1.53131	250.018
1.53394	251.16
1.53624	252.451
1.5432	251.484
1.54805	251.537
1.55324	251.43
1.55581	252.547
1.56302	251.498
1.57017	250.503
1.57245	251.722
1.57486	252.872
1.57717	254.057
1.57949	255.228
1.58195	256.326
1.58688	256.299
1.59409	255.259
1.59654	256.334
1.59898	257.404
1.60137	258.487
1.60629	258.446
1.61177	258.163
1.62197	255.873
1.6244	256.904
1.63457	254.694
1.63708	255.676
1.64438	254.69
1.6469	255.652
1.65162	255.718
1.6568	255.598
1.65954	256.45
1.66234	257.272
1.66716	257.284
1.66974	258.179
1.68421	254.45
1.69203	253.35
1.69468	254.201
1.69739	255.023
1.69985	255.933
1.71776	251.171
1.72486	250.415
1.73471	248.716
1.73724	249.576
1.73958	250.495
1.74197	251.391
1.74675	251.454
1.75467	250.446
1.75944	250.518
1.76929	248.896
1.77438	248.872
1.77706	249.636
1.78174	249.74
1.78415	250.583
1.78649	251.443
1.78911	252.206
1.79148	253.046
1.7939	253.864
1.79644	254.638
1.79873	255.489
1.80116	256.289
1.80344	257.133
1.80582	257.94
