1.01634	0
1.01881	262.737
1.02363	260.815
1.02601	313.305
1.02829	350.808
1.03072	374.55
1.03529	352.708
1.03796	365.523
1.04062	375.904
1.04547	357.593
1.05032	344.181
1.05735	317.117
1.05971	328.061
1.0694	293.169
1.07177	302.755
1.07421	311.222
1.0815	296.085
1.09173	273.156
1.09402	280.94
1.09913	278.735
1.11396	249.85
1.11674	255.24
1.11907	261.461
1.12168	266.716
1.12636	266.714
1.12872	272.109
1.13602	266.054
1.14066	266.161
1.14302	270.968
1.15093	264.426
1.15374	268.041
1.15617	272.24
1.17419	249.397
1.18382	242.601
1.18869	242.982
1.19147	246.209
1.19416	249.461
1.19647	253.144
1.20357	250.245
1.2089	249.805
1.22363	238.202
1.22617	241.233
1.23085	241.782
1.23349	244.561
1.24103	241.935
1.24359	244.674
1.24606	247.448
1.24843	250.271
1.25331	250.382
1.25592	252.84
1.26074	252.959
1.26608	252.551
1.27086	252.71
1.27605	252.468
1.27849	254.858
1.28086	257.271
1.2832	259.672
1.29083	257.022
1.29788	255.035
1.30054	257.023
1.30751	255.171
1.3098	257.415
1.31222	259.512
1.31457	261.635
1.3172	263.482
1.32219	263.266
1.32468	265.173
1.32712	267.093
1.33434	264.968
1.33709	266.576
1.33954	268.404
1.34662	266.442
1.36161	258.541
1.37192	254.58
1.38194	251.038
1.38891	249.7
1.39129	251.433
1.39867	249.853
1.40623	248.219
1.41138	248.143
1.41666	247.988
1.41897	249.655
1.42456	249.296
1.44423	240.798
1.45162	239.583
1.45425	240.987
1.45673	242.456
1.45908	243.98
1.46661	242.678
1.47126	242.94
1.47395	244.232
1.47651	245.579
1.47907	246.911
1.48379	247.087
1.49614	243.346
1.49854	244.716
1.501	246.043
1.50839	244.889
1.51115	246.04
1.51588	246.208
1.51825	247.526
1.52053	248.876
1.52282	250.208
1.52793	250.149
1.53022	251.457
1.53765	250.272
1.54017	251.446
1.5426	252.651
1.55032	251.341
1.55811	250.036
1.56048	251.235
1.56289	252.406
1.5708	251.062
1.57342	252.117
1.57581	253.266
1.57879	254.139
1.58384	254.077
1.58618	255.219
1.58852	256.352
1.59339	256.351
1.59804	256.447
1.60034	257.57
1.61337	254.052
1.61595	255.037
1.6183	256.11
1.62073	257.141
1.62319	258.152
1.6284	257.994
1.63091	258.967
1.63344	259.924
1.63576	260.962
1.63847	261.828
1.64082	262.837
1.64355	263.68
1.6459	264.675
1.65131	264.386
1.65396	265.241
1.65627	266.231
1.65879	267.126
1.66357	267.081
1.67844	262.982
1.68081	263.919
1.68326	264.818
1.68838	264.658
1.69066	265.61
1.69857	264.364
1.70342	264.315
1.71081	263.302
1.71603	263.122
1.71832	264.039
1.72067	264.927
1.72593	264.722
1.72867	265.454
1.73329	265.484
1.73557	266.375
1.7542	261.356
1.76201	260.295
1.7647	261.025
1.7721	260.123
1.77439	260.981
1.77677	261.803
1.78413	260.922
1.79941	257.434
1.80478	257.264
1.80716	258.066
1.82275	254.634
1.82758	254.656
1.83713	253.218
1.83958	253.978
1.84675	253.29
1.84973	253.88
1.85707	253.15
1.87755	248.591
1.88231	248.666
1.88961	248.018
1.89959	246.632
1.90469	246.621
1.90948	246.695
1.91451	246.703
1.9192	246.804
1.9215	247.554
1.93122	246.291
1.93372	246.978
1.93653	247.579
1.94457	246.781
1.94697	247.484
1.95188	247.519
1.95683	247.543
1.96421	246.934
1.96904	246.992
1.97177	247.591
1.97952	246.896
1.98687	246.313
1.98922	246.999
1.99173	247.642
1.99686	247.619
2.00192	247.614
2.01404	245.861
2.01893	245.906
2.02136	246.552
2.02384	247.183
2.02654	247.756
2.02885	248.422
2.03152	248.997
2.03434	249.532
2.03716	250.064
2.04764	248.735
2.05553	248.049
2.05802	248.653
2.06579	248.003
2.06853	248.542
2.07136	249.057
2.07861	248.533
2.08139	249.055
2.09404	247.293
2.10643	245.631
2.10884	246.23
2.1113	246.816
2.1274	244.367
2.12994	244.93
2.13458	245.029
2.14399	244.093
2.15923	241.934
2.16159	242.524
2.16387	243.129
2.16616	243.729
2.17088	243.813
2.17551	243.916
2.17791	244.485
2.18027	245.06
2.18262	245.636
2.19242	244.652
2.19473	245.23
2.19981	245.232
2.20465	245.283
2.21519	244.17
2.22473	243.277
2.23487	242.278
2.24978	240.365
2.26188	239.034
2.26674	239.103
2.26902	239.663
2.27372	239.76
2.27609	240.299
2.28099	240.354
2.2861	240.37
2.29578	239.528
2.30357	239.049
2.30829	239.141
2.31057	239.683
2.31296	240.203
2.32101	239.679
2.32344	240.187
2.32575	240.715
2.3281	241.235
2.3304	241.761
2.35001	239.147
2.35267	239.604
2.36499	238.342
2.36744	238.833
2.37205	238.941
2.37931	238.585
2.38184	239.056
2.38424	239.548
2.38884	239.654
2.39132	240.129
2.39427	240.52
2.39667	241.005
2.399	241.501
2.40137	241.988
2.40897	241.564
2.41139	242.039
2.41645	242.055
2.41889	242.523
2.4212	243.012
2.43157	242.115
2.43901	241.726
2.44139	242.198
2.44387	242.65
2.44629	243.112
2.4511	243.167
2.4536	243.611
2.45602	244.068
2.46081	244.122
2.47283	242.966
2.48072	242.51
2.48825	242.118
2.49292	242.197
2.49529	242.652
2.50035	242.666
2.50273	243.116
2.51021	242.735
2.51264	243.174
2.51507	243.612
2.5174	244.065
2.51971	244.519
2.52462	244.55
2.52708	244.978
2.5296	245.394
2.55258	242.54
2.55504	242.962
2.55995	242.998
2.57195	241.927
2.57955	241.55
2.58439	241.6
2.59164	241.281
2.59455	241.626
2.59705	242.033
2.60449	241.686
2.6068	242.119
2.60962	242.473
2.61458	242.501
2.61971	242.504
2.62248	242.862
2.62769	242.851
2.63281	242.854
2.64761	241.418
2.65474	241.129
2.65712	241.54
2.6667	240.895
2.66948	241.244
2.67191	241.643
2.67431	242.045
2.67672	242.445
2.67932	242.816
2.6824	243.116
2.69018	242.732
2.69269	243.113
2.69503	243.517
2.69971	243.581
2.70216	243.967
2.7073	243.963
2.70969	244.355
2.71971	243.651
2.72435	243.72
2.72962	243.699
2.7346	243.719
2.73699	244.105
2.74397	243.842
2.74859	243.912
2.75094	244.3
2.75325	244.693
2.76083	244.346
2.76342	244.697
2.76806	244.762
2.77049	245.134
2.77279	245.523
2.77519	245.897
2.7775	246.282
2.78511	245.929
2.79311	245.524
2.79803	245.547
2.80042	245.917
2.80335	246.212
2.81088	245.874
2.83138	243.788
2.83631	243.813
2.83863	244.187
2.84862	243.537
2.8564	243.186
2.86109	243.245
2.86868	242.922
2.87104	243.285
2.88076	242.687
2.88308	243.054
2.88829	243.044
2.89352	243.032
2.89596	243.38
2.89843	243.723
2.90312	243.778
2.90555	244.125
2.90783	244.49
2.91024	244.838
2.91489	244.895
2.91719	245.255
2.92193	245.3
2.92683	245.324
2.92936	245.651
2.93182	245.987
2.93472	246.265
2.94271	245.892
2.94521	246.22
2.95021	246.229
2.95315	246.499
2.95816	246.506
2.96048	246.853
2.96331	247.135
2.96817	247.159
2.97307	247.178
2.97807	247.184
2.98039	247.527
2.98293	247.842
2.99013	247.57
2.99523	247.563
2.99807	247.837
3.0029	247.863
3.00519	248.205
3.00802	248.478
3.01049	248.796
3.02055	248.171
3.02599	248.12
3.02861	248.417
3.0508	246.323
3.05544	246.375
3.06082	246.337
3.06346	246.628
3.06828	246.657
3.0876	244.961
3.0899	245.291
3.1095	243.592
3.11237	243.853
3.11762	243.838
3.12027	244.124
3.12319	244.378
3.13095	244.071
3.13567	244.116
3.14266	243.901
3.14501	244.218
3.15272	243.921
3.15793	243.91
3.16306	243.909
3.17039	243.658
3.17273	243.972
3.18014	243.714
3.18251	244.023
3.18494	244.325
3.1873	244.634
3.18981	244.925
3.19987	244.369
3.20475	244.394
3.20738	244.67
3.20972	244.978
3.2154	244.913
3.22341	244.59
3.22572	244.898
3.228	245.21
3.23041	245.506
3.23292	245.791
3.23989	245.582
3.2446	245.623
3.24708	245.909
3.24958	246.192
3.25956	245.654
3.26186	245.958
3.26948	245.68
3.27194	245.965
3.2746	246.228
3.28024	246.166
3.28293	246.424
3.28544	246.701
3.29081	246.667
3.29312	246.965
3.29832	246.949
3.30341	246.945
3.30579	247.233
3.30822	247.515
3.31355	247.484
3.31588	247.776
3.32055	247.816
3.32287	248.107
3.32994	247.888
3.33253	248.15
3.34727	247.117
3.34959	247.406
3.35207	247.677
3.35456	247.947
3.35755	248.163
3.36013	248.422
3.36245	248.708
3.36734	248.722
3.36998	248.973
3.37246	249.24
3.37475	249.527
3.3803	249.469
3.38296	249.716
3.38552	249.973
3.38795	250.242
3.39314	250.221
3.39548	250.499
3.40334	250.198
3.41078	249.942
3.41345	250.184
3.4159	250.448
3.4183	250.717
3.42069	250.987
3.4257	250.983
3.42812	251.248
3.43828	250.71
3.44096	250.947
3.45342	250.177
3.45593	250.431
3.46124	250.398
3.46361	250.665
3.46592	250.938
3.46846	251.186
3.47309	251.221
3.47839	251.187
3.48074	251.454
3.49136	250.88
3.49387	251.129
3.49665	251.35
3.49901	251.614
3.50653	251.355
3.51154	251.351
3.51627	251.375
3.51859	251.64
3.52119	251.877
3.52396	252.096
3.52875	252.112
3.53365	252.117
3.53616	252.361
3.53866	252.606
3.54149	252.816
3.54385	253.074
3.54664	253.288
3.54925	253.519
3.56415	252.528
3.57171	252.269
3.5865	251.304
3.58889	251.555
3.59389	251.551
3.59902	251.535
3.60449	251.486
3.60684	251.739
3.61429	251.498
3.62154	251.277
3.62421	251.498
3.63149	251.275
3.63609	251.311
3.63848	251.557
3.64097	251.794
3.64334	252.042
3.64585	252.275
3.65309	252.056
3.6559	252.261
3.65823	252.51
3.66068	252.748
3.66304	252.994
3.66534	253.245
3.66766	253.494
3.67006	253.735
3.67737	253.507
3.68207	253.528
3.68444	253.771
3.69187	253.533
3.69678	253.534
3.70665	253.068
3.71147	253.078
3.71889	252.845
3.72865	252.396
3.73393	252.365
3.73624	252.609
3.7387	252.839
3.74106	253.078
3.76347	251.469
3.76586	251.704
3.7683	251.934
3.7735	251.912
3.77628	252.11
3.77868	252.343
3.78338	252.365
3.78579	252.596
3.78813	252.833
3.79042	253.074
3.79296	253.292
3.80078	253.029
3.80329	253.248
3.80819	253.251
3.81061	253.478
3.81559	253.473
3.81789	253.71
3.82021	253.945
3.82268	254.166
3.82533	254.37
3.83008	254.385
3.83259	254.601
3.8448	253.943
3.84947	253.965
3.85186	254.191
3.85424	254.418
3.85667	254.639
3.86168	254.629
3.86397	254.863
3.87153	254.625
3.88688	253.699
3.89442	253.468
3.89681	253.691
3.89921	253.913
3.9042	253.906
3.90657	254.129
3.91388	253.919
3.92136	253.695
3.92661	253.666
3.93397	253.454
3.93627	253.682
3.93901	253.871
3.94134	254.095
3.9467	254.056
3.94924	254.262
3.97178	252.746
3.97876	252.572
3.98112	252.792
3.98342	253.016
3.98579	253.234
3.99052	253.251
3.99292	253.466
3.99822	253.434
4.00068	253.643
4.00298	253.866
4.00759	253.892
4.01023	254.084
4.01741	253.892
4.02457	253.703
4.0324	253.459
4.0351	253.645
4.03748	253.858
4.04227	253.869
4.04503	254.049
4.05483	253.641
4.05728	253.847
4.06234	253.835
4.06955	253.644
4.07728	253.412
4.08004	253.591
4.08237	253.805
4.08465	254.023
4.08734	254.207
4.09748	253.775
4.10471	253.585
4.10711	253.792
4.11453	253.587
4.11691	253.795
4.11919	254.011
4.12426	253.998
4.1292	253.996
4.13151	254.208
4.13656	254.196
4.14133	254.208
4.14403	254.387
4.1466	254.577
4.14895	254.784
4.15874	254.388
4.17155	253.751
4.17681	253.724
4.18161	253.733
4.187	253.695
4.1896	253.881
4.19197	254.084
4.19468	254.26
4.19704	254.463
4.20224	254.44
4.2046	254.643
4.20718	254.828
4.20957	255.028
4.21453	255.023
4.2195	255.016
4.22192	255.213
4.23703	254.404
4.23961	254.587
4.24446	254.591
4.24936	254.592
4.25167	254.795
4.25905	254.6
4.26136	254.804
4.26378	254.998
4.27134	254.789
4.2815	254.379
4.28385	254.578
4.28624	254.773
4.30126	253.989
4.30363	254.185
4.3084	254.196
4.31067	254.4
4.31838	254.184
4.32148	254.323
4.32379	254.522
4.32627	254.708
4.32879	254.891
4.3313	255.075
4.33598	255.091
4.34071	255.103
4.34305	255.299
4.34552	255.484
4.34784	255.681
4.35276	255.678
4.35803	255.648
4.36588	255.422
4.36826	255.613
4.37064	255.803
4.37331	255.971
4.37846	255.951
4.3856	255.779
4.38801	255.966
4.39568	255.754
4.39814	255.937
4.40045	256.131
4.40319	256.292
4.40549	256.486
4.40791	256.671
4.41049	256.844
4.42056	256.451
4.42572	256.429
4.42814	256.613
4.43577	256.405
4.4408	256.393
4.44312	256.583
4.44843	256.55
4.45092	256.727
4.46331	256.167
4.46576	256.347
4.47073	256.339
4.47326	256.512
4.47815	256.511
4.48315	256.501
4.48815	256.491
4.49336	256.465
4.4958	256.644
4.49846	256.806
4.50657	256.567
4.50902	256.745
4.51179	256.898
4.51711	256.864
4.54422	255.245
4.54954	255.214
4.55237	255.363
4.55484	255.537
4.56189	255.381
4.57242	254.976
4.57722	254.983
4.57969	255.156
4.58925	254.823
4.59403	254.831
4.59657	254.999
4.60177	254.977
4.61187	254.608
4.61911	254.443
4.62463	254.4
4.63915	253.725
4.64155	253.901
4.64663	253.89
4.64929	254.047
4.65402	254.06
4.6565	254.23
4.65879	254.412
4.6663	254.231
4.66876	254.401
4.6711	254.58
4.67378	254.734
4.67851	254.746
4.68081	254.927
4.68568	254.928
4.68798	255.108
4.6908	255.252
4.69839	255.065
4.70317	255.073
4.70793	255.082
4.71027	255.258
4.71323	255.391
4.71557	255.567
4.7181	255.729
4.72876	255.332
4.73144	255.483
4.73623	255.49
4.73893	255.64
4.74382	255.639
4.74629	255.804
4.74864	255.977
4.75363	255.97
4.7562	256.127
4.76356	255.957
4.76633	256.101
4.77353	255.942
4.79057	255.118
4.79338	255.259
4.79805	255.273
4.80093	255.409
4.80323	255.583
4.80863	255.548
4.81102	255.716
4.81587	255.718
4.81824	255.887
4.82559	255.721
4.84004	255.081
4.84246	255.246
4.84745	255.239
4.85215	255.252
4.85712	255.247
4.86422	255.1
4.86921	255.094
4.87425	255.084
4.87891	255.099
4.88614	254.945
4.88849	255.113
4.8932	255.125
4.89566	255.284
4.90075	255.271
4.90343	255.416
4.9058	255.581
4.91559	255.26
4.91828	255.404
4.92564	255.242
4.93344	255.053
4.9358	255.217
4.93818	255.381
4.94295	255.388
4.95054	255.213
4.95306	255.366
4.95566	255.515
4.9607	255.504
4.96315	255.662
4.96548	255.827
4.96833	255.958
4.97328	255.953
4.97565	256.115
4.978	256.278
4.98047	256.433
4.983	256.584
4.98815	256.566
4.99844	256.217
5.01336	255.573
5.02073	255.414
5.02302	255.58
5.02764	255.596
5.03721	255.298
5.04963	254.822
5.05694	254.67
5.05965	254.808
5.06221	254.955
5.06768	254.919
5.07015	255.071
5.07831	254.866
5.08079	255.018
5.08834	254.851
5.10584	254.066
5.10835	254.216
5.11063	254.379
5.12021	254.089
5.12258	254.246
5.13028	254.074
5.14068	253.736
5.14567	253.732
5.14798	253.892
5.15496	253.765
5.15748	253.912
5.15989	254.065
5.1645	254.084
5.17442	253.778
5.17685	253.93
5.17926	254.082
5.18163	254.237
5.18403	254.39
5.1864	254.545
5.18875	254.701
5.1938	254.691
5.1985	254.704
5.20096	254.852
5.20343	255
5.21091	254.843
5.21792	254.714
5.22032	254.866
5.22787	254.705
5.23052	254.841
5.2331	254.981
5.2354	255.138
5.2427	254.993
5.24518	255.138
5.25725	254.706
5.26198	254.717
5.26466	254.85
5.27173	254.72
5.27928	254.561
5.28392	254.577
5.28648	254.717
5.29133	254.719
5.29424	254.838
5.29926	254.831
5.3092	254.531
5.31175	254.671
5.3165	254.68
5.31898	254.823
5.32159	254.958
5.33162	254.655
5.33402	254.802
5.34141	254.656
5.35587	254.095
5.36825	253.659
5.37074	253.801
5.37304	253.953
5.38268	253.678
5.38505	253.826
5.392	253.708
5.39453	253.847
5.39724	253.975
5.39967	254.118
5.402	254.268
5.40484	254.388
5.40738	254.525
5.41463	254.389
5.41694	254.539
5.41935	254.683
5.42908	254.404
5.43616	254.279
5.43879	254.41
5.44615	254.269
5.45422	254.088
5.46153	253.951
5.4695	253.777
5.4718	253.926
5.47425	254.066
5.47663	254.21
5.47925	254.341
5.4866	254.202
5.49134	254.211
5.49371	254.356
5.49616	254.495
5.49889	254.618
5.50385	254.615
5.5089	254.607
5.51594	254.486
5.51839	254.624
5.52597	254.473
5.53577	254.198
5.53831	254.331
5.54083	254.465
5.55344	254.033
5.55583	254.174
5.5608	254.171
5.5729	253.77
5.57547	253.9
5.58026	253.907
5.58255	254.053
5.58527	254.175
5.59019	254.175
5.59263	254.312
5.59552	254.424
5.60014	254.44
5.6077	254.292
5.61005	254.434
5.61236	254.578
5.61702	254.591
5.61974	254.712
5.62203	254.856
5.62691	254.857
5.62921	255
5.63405	255.003
5.63885	255.008
5.64138	255.139
5.64365	255.283
5.6463	255.406
5.64871	255.543
5.65605	255.408
5.66071	255.42
5.66301	255.562
5.66544	255.697
5.67028	255.699
5.67295	255.821
5.67546	255.951
5.68477	255.708
5.69196	255.581
5.69668	255.59
5.70397	255.459
5.70661	255.581
5.70913	255.71
5.71621	255.59
5.724	255.433
5.72655	255.559
5.74246	254.963
5.75005	254.818
5.75768	254.671
5.76001	254.809
5.76255	254.936
5.76998	254.8
5.77227	254.94
5.78217	254.672
5.78447	254.811
5.78709	254.932
5.79679	254.676
5.80689	254.4
5.81666	254.142
5.819	254.278
5.82399	254.274
5.82648	254.402
5.82905	254.525
5.83156	254.652
5.83409	254.777
5.84126	254.657
5.84621	254.654
5.84897	254.767
5.85859	254.519
5.87625	253.851
5.87876	253.977
5.88149	254.091
5.88405	254.213
5.8867	254.331
5.89432	254.19
5.89898	254.203
5.90126	254.339
5.91163	254.056
5.91662	254.052
5.9191	254.178
5.92894	253.923
5.9338	253.926
5.93641	254.045
5.93871	254.179
5.94104	254.312
5.94581	254.319
5.95535	254.081
5.95999	254.095
5.96503	254.088
5.96765	254.206
5.97503	254.079
5.97746	254.206
5.97985	254.335
5.98221	254.466
5.98453	254.598
5.98696	254.725
5.98948	254.846
5.99213	254.961
